rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,149,193,graphml/GtsCe.graphml,2,,clustered,0.4;-0.3,15,15,15,0,0,15,0,15,15,0,0,edgeCount
999,149,193,graphml/GtsCe.graphml,2,,clustered,0.4;-0.3,17,17,12,5,0,17,5,17,17,5,0,edgeCount
998,149,193,graphml/GtsCe.graphml,2,,clustered,0.4;-0.3,18,32,4,14,4,4,0,18,4,14,4,edgeCount
997,149,193,graphml/GtsCe.graphml,1,,clustered,0.4;-0.3,17,17,17,0,0,17,0,17,17,0,0,edgeCount
996,149,193,graphml/GtsCe.graphml,2,,clustered,0.4;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
995,149,193,graphml/GtsCe.graphml,2,,clustered,0.4;-0.3,9,9,8,1,0,9,1,9,9,1,0,edgeCount
994,149,193,graphml/GtsCe.graphml,2,,clustered,0.4;-0.3,12,12,7,5,0,12,5,12,12,5,0,edgeCount
993,149,193,graphml/GtsCe.graphml,2,,clustered,0.4;-0.3,6,22,6,0,2,7,1,6,6,0,2,edgeCount
992,149,193,graphml/GtsCe.graphml,1,,clustered,0.4;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
991,149,193,graphml/GtsCe.graphml,3,,clustered,0.4;-0.3,3,3,3,0,6,3,0,3,3,0,6,edgeCount
990,149,193,graphml/GtsCe.graphml,1,,clustered,0.4;-0.3,12,12,12,0,0,12,0,12,12,0,0,edgeCount
989,149,193,graphml/GtsCe.graphml,2,,clustered,0.4;-0.3,18,20,17,1,2,-1,-18,18,18,1,2,edgeCount
988,149,193,graphml/GtsCe.graphml,3,,clustered,0.4;-0.3,5,5,5,0,2,6,1,5,5,0,2,edgeCount
987,149,193,graphml/GtsCe.graphml,3,,clustered,0.4;-0.3,23,23,17,6,2,23,6,23,23,6,2,edgeCount
986,149,193,graphml/GtsCe.graphml,1,,clustered,0.4;-0.3,5,5,5,0,2,5,0,5,5,0,2,edgeCount
985,149,193,graphml/GtsCe.graphml,2,,clustered,0.4;-0.3,65,33,17,48,4,17,0,17,17,0,4,edgeCount
984,149,193,graphml/GtsCe.graphml,2,,clustered,0.4;-0.3,10,2,2,8,6,2,0,2,2,0,6,edgeCount
983,149,193,graphml/GtsCe.graphml,2,,clustered,0.4;-0.3,16,16,15,1,0,16,1,16,16,1,0,edgeCount
982,149,193,graphml/GtsCe.graphml,1,,clustered,0.4;-0.3,17,17,17,0,2,17,0,17,17,0,2,edgeCount
981,149,193,graphml/GtsCe.graphml,2,,clustered,0.4;-0.3,11,9,8,3,2,9,1,9,9,1,2,edgeCount
980,149,193,graphml/GtsCe.graphml,2,,clustered,0.4;-0.3,13,52,12,1,6,31,19,13,24,1,6,edgeCount
979,149,193,graphml/GtsCe.graphml,3,,clustered,0.4;-0.3,18,14,11,7,0,14,3,14,14,3,0,edgeCount
978,149,193,graphml/GtsCe.graphml,1,,clustered,0.4;-0.3,9,17,9,0,2,9,0,9,17,0,2,edgeCount
977,149,193,graphml/GtsCe.graphml,2,,clustered,0.4;-0.3,19,19,17,2,0,19,2,19,19,2,0,edgeCount
976,149,193,graphml/GtsCe.graphml,2,,clustered,0.4;-0.3,14,14,8,6,0,14,6,14,14,6,0,edgeCount
975,149,193,graphml/GtsCe.graphml,2,,clustered,0.4;-0.3,11,11,10,1,0,11,1,11,11,1,0,edgeCount
974,149,193,graphml/GtsCe.graphml,2,,clustered,0.4;-0.3,19,27,12,7,0,15,3,15,15,3,0,edgeCount
973,149,193,graphml/GtsCe.graphml,3,,clustered,0.4;-0.3,47,37,6,41,0,7,1,7,29,1,0,edgeCount
972,149,193,graphml/GtsCe.graphml,2,,clustered,0.4;-0.3,13,13,10,3,0,13,3,13,13,3,0,edgeCount
971,149,193,graphml/GtsCe.graphml,3,,clustered,0.4;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
970,149,193,graphml/GtsCe.graphml,2,,clustered,0.4;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
969,149,193,graphml/GtsCe.graphml,2,,clustered,0.4;-0.3,24,30,12,12,2,12,0,12,12,0,2,edgeCount
968,149,193,graphml/GtsCe.graphml,2,,clustered,0.4;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
967,149,193,graphml/GtsCe.graphml,2,,clustered,0.4;-0.3,18,18,15,3,0,18,3,18,18,3,0,edgeCount
966,149,193,graphml/GtsCe.graphml,2,,clustered,0.4;-0.3,12,12,12,0,0,12,0,12,12,0,0,edgeCount
965,149,193,graphml/GtsCe.graphml,2,,clustered,0.4;-0.3,11,11,9,2,0,11,2,11,11,2,0,edgeCount
964,149,193,graphml/GtsCe.graphml,2,,clustered,0.4;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
963,149,193,graphml/GtsCe.graphml,2,,clustered,0.4;-0.3,15,15,15,0,0,15,0,15,15,0,0,edgeCount
962,149,193,graphml/GtsCe.graphml,2,,clustered,0.4;-0.3,15,15,10,5,0,15,5,15,15,5,0,edgeCount
961,149,193,graphml/GtsCe.graphml,2,,clustered,0.4;-0.3,9,9,8,1,0,9,1,9,9,1,0,edgeCount
960,149,193,graphml/GtsCe.graphml,2,,clustered,0.4;-0.3,13,13,10,3,0,13,3,13,13,3,0,edgeCount
959,149,193,graphml/GtsCe.graphml,2,,clustered,0.4;-0.3,17,17,12,5,0,17,5,17,17,5,0,edgeCount
958,149,193,graphml/GtsCe.graphml,2,,clustered,0.4;-0.3,8,8,8,0,2,8,0,8,8,0,2,edgeCount
957,149,193,graphml/GtsCe.graphml,2,,clustered,0.4;-0.3,9,7,7,2,0,9,2,9,7,2,0,edgeCount
956,149,193,graphml/GtsCe.graphml,2,,clustered,0.4;-0.3,14,14,13,1,0,14,1,14,14,1,0,edgeCount
955,149,193,graphml/GtsCe.graphml,2,,clustered,0.4;-0.3,9,9,9,0,0,12,3,9,9,0,0,edgeCount
954,149,193,graphml/GtsCe.graphml,2,,clustered,0.4;-0.3,14,14,11,3,0,14,3,14,14,3,0,edgeCount
953,149,193,graphml/GtsCe.graphml,2,,clustered,0.4;-0.3,18,20,11,7,0,11,0,11,11,0,0,edgeCount
952,149,193,graphml/GtsCe.graphml,1,,clustered,0.4;-0.3,8,12,8,0,2,8,0,8,12,0,2,edgeCount
951,149,193,graphml/GtsCe.graphml,2,,clustered,0.4;-0.3,7,11,6,1,0,6,0,6,6,0,0,edgeCount
950,149,193,graphml/GtsCe.graphml,2,,clustered,0.4;-0.3,14,14,14,0,0,14,0,14,14,0,0,edgeCount
949,149,193,graphml/GtsCe.graphml,1,,clustered,0.4;-0.3,16,32,16,0,2,16,0,16,32,0,2,edgeCount
948,149,193,graphml/GtsCe.graphml,2,,clustered,0.4;-0.3,10,6,6,4,0,6,0,6,6,0,0,edgeCount
947,149,193,graphml/GtsCe.graphml,2,,clustered,0.4;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
