rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,149,193,graphml/GtsCe.graphml,1,,clustered,0.5;-0.3,13,13,13,0,2,13,0,13,13,0,2,edgeCount
999,149,193,graphml/GtsCe.graphml,2,,clustered,0.5;-0.3,13,3,3,10,0,3,0,3,3,0,0,edgeCount
998,149,193,graphml/GtsCe.graphml,2,,clustered,0.5;-0.3,14,14,14,0,0,14,0,14,14,0,0,edgeCount
997,149,193,graphml/GtsCe.graphml,2,,clustered,0.5;-0.3,42,42,16,26,2,42,26,42,42,26,2,edgeCount
996,149,193,graphml/GtsCe.graphml,2,,clustered,0.5;-0.3,50,50,16,34,0,50,34,50,50,34,0,edgeCount
995,149,193,graphml/GtsCe.graphml,3,,clustered,0.5;-0.3,73,73,15,58,0,73,58,73,73,58,0,edgeCount
994,149,193,graphml/GtsCe.graphml,2,,clustered,0.5;-0.3,42,34,11,31,0,14,3,14,14,3,0,edgeCount
993,149,193,graphml/GtsCe.graphml,2,,clustered,0.5;-0.3,7,13,5,2,2,5,0,7,13,2,2,edgeCount
992,149,193,graphml/GtsCe.graphml,1,,clustered,0.5;-0.3,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
991,149,193,graphml/GtsCe.graphml,2,,clustered,0.5;-0.3,21,23,13,8,2,39,26,39,71,26,2,edgeCount
990,149,193,graphml/GtsCe.graphml,2,,clustered,0.5;-0.3,17,17,17,0,0,17,0,17,17,0,0,edgeCount
989,149,193,graphml/GtsCe.graphml,2,,clustered,0.5;-0.3,17,13,10,7,0,14,4,14,14,4,0,edgeCount
988,149,193,graphml/GtsCe.graphml,2,,clustered,0.5;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
987,149,193,graphml/GtsCe.graphml,2,,clustered,0.5;-0.3,41,41,13,28,0,41,28,41,41,28,0,edgeCount
986,149,193,graphml/GtsCe.graphml,2,,clustered,0.5;-0.3,62,62,20,42,0,62,42,62,62,42,0,edgeCount
985,149,193,graphml/GtsCe.graphml,1,,clustered,0.5;-0.3,8,22,8,0,2,8,0,8,22,0,2,edgeCount
984,149,193,graphml/GtsCe.graphml,2,,clustered,0.5;-0.3,20,20,8,12,0,20,12,20,20,12,0,edgeCount
983,149,193,graphml/GtsCe.graphml,2,,clustered,0.5;-0.3,34,26,6,28,2,6,0,6,6,0,2,edgeCount
982,149,193,graphml/GtsCe.graphml,2,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
981,149,193,graphml/GtsCe.graphml,1,,clustered,0.5;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
980,149,193,graphml/GtsCe.graphml,2,,clustered,0.5;-0.3,14,14,14,0,0,14,0,14,14,0,0,edgeCount
979,149,193,graphml/GtsCe.graphml,2,,clustered,0.5;-0.3,16,23,10,6,6,34,24,34,34,24,6,edgeCount
978,149,193,graphml/GtsCe.graphml,2,,clustered,0.5;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
977,149,193,graphml/GtsCe.graphml,2,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
976,149,193,graphml/GtsCe.graphml,3,,clustered,0.5;-0.3,114,114,17,97,4,-1,-18,114,114,97,4,edgeCount
975,149,193,graphml/GtsCe.graphml,3,,clustered,0.5;-0.3,10,16,7,3,2,38,31,38,69,31,2,edgeCount
974,149,193,graphml/GtsCe.graphml,2,,clustered,0.5;-0.3,-1,-1,8,-9,0,-1,-9,-1,-1,-9,0,edgeCount
973,149,193,graphml/GtsCe.graphml,3,,clustered,0.5;-0.3,50,18,6,44,4,-1,-7,12,6,6,4,edgeCount
972,149,193,graphml/GtsCe.graphml,2,,clustered,0.5;-0.3,16,16,11,5,0,36,25,36,36,25,0,edgeCount
971,149,193,graphml/GtsCe.graphml,2,,clustered,0.5;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
970,149,193,graphml/GtsCe.graphml,2,,clustered,0.5;-0.3,5,5,4,1,0,7,3,7,7,3,0,edgeCount
969,149,193,graphml/GtsCe.graphml,2,,clustered,0.5;-0.3,15,9,9,6,0,15,6,15,9,6,0,edgeCount
