rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
200,65,311,0.15,5,0,random,-1,4,6,2,2,0,2,0,3,2,1,0,edgeCount
199,65,338,0.15,12,0,random,-1,3,2,2,1,0,2,0,3,2,1,0,edgeCount
198,65,291,0.15,6,0,random,-1,4,5,2,2,8,2,0,3,2,1,2,edgeCount
197,65,274,0.15,9,0,random,-1,3,2,2,1,8,2,0,3,2,1,2,edgeCount
196,65,319,0.15,8,0,random,-1,3,4,3,0,0,3,0,3,3,0,0,edgeCount
195,65,328,0.15,5,0,random,-1,3,3,2,1,30,2,0,3,2,1,6,edgeCount
194,65,306,0.15,7,0,random,-1,3,3,2,1,40,2,0,2,2,0,8,edgeCount
193,65,319,0.15,11,0,random,-1,3,3,2,1,10,2,0,3,2,1,2,edgeCount
192,65,281,0.15,7,0,random,-1,4,6,3,1,28,3,0,3,3,0,6,edgeCount
191,65,307,0.15,8,0,random,-1,3,3,2,1,18,2,0,3,2,1,4,edgeCount
190,65,301,0.15,10,0,random,-1,3,2,2,1,18,2,0,3,2,1,4,edgeCount
189,65,297,0.15,8,0,random,-1,3,6,3,0,62,3,0,3,3,0,14,edgeCount
188,65,316,0.15,4,0,random,-1,3,2,2,1,0,2,0,3,2,1,0,edgeCount
187,65,323,0.15,7,0,random,-1,4,4,2,2,0,2,0,3,2,1,0,edgeCount
186,65,289,0.15,9,0,random,-1,4,2,2,2,8,2,0,3,2,1,2,edgeCount
185,65,311,0.15,9,0,random,-1,3,4,3,0,0,3,0,3,3,0,0,edgeCount
184,65,346,0.15,12,0,random,-1,3,2,2,1,0,2,0,3,2,1,0,edgeCount
183,65,302,0.15,10,0,random,-1,3,2,2,1,0,2,0,3,2,1,0,edgeCount
182,65,301,0.15,6,0,random,-1,3,3,3,0,0,3,0,3,3,0,0,edgeCount
181,65,296,0.15,10,0,random,-1,2,5,2,0,30,2,0,3,2,1,6,edgeCount
180,65,324,0.15,15,0,random,-1,3,2,2,1,0,2,0,3,2,1,0,edgeCount
179,65,343,0.15,6,0,random,-1,3,2,2,1,0,2,0,3,2,1,0,edgeCount
178,65,341,0.15,8,0,random,-1,3,6,2,1,44,2,0,3,2,1,8,edgeCount
177,65,316,0.15,5,0,random,-1,3,2,2,1,0,2,0,2,2,0,0,edgeCount
176,65,279,0.15,6,0,random,-1,4,5,2,2,36,2,0,3,2,1,8,edgeCount
175,65,289,0.15,6,0,random,-1,3,3,3,0,26,3,0,3,3,0,6,edgeCount
174,65,328,0.15,10,0,random,-1,3,4,3,0,30,3,0,3,3,0,6,edgeCount
173,65,339,0.15,6,0,random,-1,3,3,3,0,64,3,0,3,3,0,12,edgeCount
172,65,320,0.15,11,0,random,-1,3,3,2,1,0,2,0,3,2,1,0,edgeCount
171,65,323,0.15,10,0,random,-1,3,2,2,1,22,2,0,3,2,1,4,edgeCount
170,65,316,0.15,5,0,random,-1,2,2,2,0,60,2,0,2,2,0,12,edgeCount
169,65,312,0.15,8,0,random,-1,4,6,3,1,0,3,0,3,3,0,0,edgeCount
168,65,336,0.15,10,0,random,-1,3,6,2,1,0,2,0,3,2,1,0,edgeCount
167,65,331,0.15,10,0,random,-1,3,3,2,1,20,2,0,3,2,1,4,edgeCount
166,65,299,0.15,9,0,random,-1,3,3,2,1,0,2,0,2,2,0,0,edgeCount
165,65,301,0.15,8,0,random,-1,3,2,2,1,58,2,0,3,2,1,14,edgeCount
164,65,294,0.15,6,0,random,-1,4,2,2,2,60,2,0,3,2,1,12,edgeCount
163,65,300,0.15,9,0,random,-1,4,3,3,1,30,3,0,3,3,0,6,edgeCount
162,65,332,0.15,9,0,random,-1,2,3,2,0,0,2,0,2,2,0,0,edgeCount
161,65,306,0.15,10,0,random,-1,4,3,2,2,0,2,0,3,2,1,0,edgeCount
160,65,286,0.15,8,0,random,-1,3,5,3,0,0,3,0,3,3,0,0,edgeCount
159,65,296,0.15,4,0,random,-1,3,4,3,0,0,3,0,3,3,0,0,edgeCount
158,65,307,0.15,5,0,random,-1,4,5,3,1,0,3,0,3,3,0,0,edgeCount
157,65,318,0.15,9,0,random,-1,3,5,3,0,0,3,0,3,3,0,0,edgeCount
156,65,291,0.15,10,0,random,-1,3,2,2,1,0,2,0,3,2,1,0,edgeCount
155,65,300,0.15,8,0,random,-1,3,6,2,1,0,2,0,3,2,1,0,edgeCount
154,65,323,0.15,9,0,random,-1,3,3,2,1,32,2,0,2,2,0,6,edgeCount
153,65,312,0.15,9,0,random,-1,3,4,2,1,0,2,0,3,2,1,0,edgeCount
