rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
200,25,40,0.15,3,0,random,-1,3,5,3,0,6,3,0,3,3,0,4,edgeCount
199,25,49,0.15,2,0,random,-1,3,3,3,0,8,3,0,3,3,0,4,edgeCount
198,25,46,0.15,2,0,random,-1,3,3,3,0,0,3,0,3,3,0,0,edgeCount
197,25,35,0.15,1,0,random,-1,4,4,4,0,10,4,0,4,4,0,10,edgeCount
196,25,48,0.15,2,0,random,-1,5,5,5,0,0,5,0,5,5,0,0,edgeCount
195,25,45,0.15,3,0,random,-1,2,2,2,0,0,2,0,2,2,0,0,edgeCount
194,25,47,0.15,5,0,random,-1,3,2,2,1,0,2,0,3,2,1,0,edgeCount
193,25,50,0.15,3,0,random,-1,3,3,2,1,0,2,0,3,2,1,0,edgeCount
192,25,55,0.15,6,0,random,-1,3,3,2,1,8,2,0,2,2,0,6,edgeCount
191,25,42,0.15,4,0,random,-1,3,3,2,1,2,2,0,3,2,1,2,edgeCount
190,25,45,0.15,4,0,random,-1,2,2,2,0,14,2,0,2,2,0,10,edgeCount
189,25,48,0.15,2,0,random,-1,4,4,4,0,0,4,0,4,4,0,0,edgeCount
188,25,56,0.15,3,0,random,-1,4,4,2,2,0,2,0,2,2,0,0,edgeCount
187,25,40,0.15,1,0,random,-1,5,5,5,0,0,5,0,5,5,0,0,edgeCount
186,25,37,0.15,2,0,random,-1,4,4,2,2,0,2,0,2,2,0,0,edgeCount
185,25,38,0.15,1,0,random,-1,4,4,4,0,0,4,0,4,4,0,0,edgeCount
184,25,45,0.15,2,0,random,-1,5,3,3,2,10,3,0,3,3,0,8,edgeCount
183,25,52,0.15,5,0,random,-1,3,3,2,1,0,2,0,3,2,1,0,edgeCount
182,25,50,0.15,2,0,random,-1,3,3,2,1,0,2,0,3,2,1,0,edgeCount
181,25,52,0.15,3,0,random,-1,4,3,2,2,4,2,0,3,2,1,2,edgeCount
180,25,38,0.15,2,0,random,-1,3,8,3,0,0,3,0,3,3,0,0,edgeCount
179,25,44,0.15,4,0,random,-1,4,6,3,1,0,3,0,3,3,0,0,edgeCount
178,25,48,0.15,4,0,random,-1,4,5,2,2,0,2,0,3,2,1,0,edgeCount
177,25,45,0.15,3,0,random,-1,4,7,3,1,0,3,0,3,3,0,0,edgeCount
176,25,32,0.15,1,0,random,-1,7,9,7,0,4,7,0,7,9,0,4,edgeCount
175,25,40,0.15,2,0,random,-1,3,3,2,1,0,2,0,3,2,1,0,edgeCount
174,25,38,0.15,1,0,random,-1,4,4,4,0,4,4,0,4,4,0,4,edgeCount
173,25,40,0.15,1,0,random,-1,3,3,3,0,12,3,0,3,3,0,12,edgeCount
172,25,40,0.15,2,0,random,-1,4,4,4,0,0,4,0,4,4,0,0,edgeCount
171,25,52,0.15,4,0,random,-1,3,3,2,1,6,2,0,3,2,1,4,edgeCount
170,25,45,0.15,3,0,random,-1,3,3,3,0,12,3,0,3,4,0,8,edgeCount
169,25,54,0.15,3,0,random,-1,4,4,3,1,6,4,1,4,4,1,2,edgeCount
168,25,41,0.15,3,0,random,-1,4,4,2,2,0,2,0,2,2,0,0,edgeCount
167,25,54,0.15,4,0,random,-1,3,3,2,1,0,2,0,3,2,1,0,edgeCount
166,25,45,0.15,2,0,random,-1,4,3,3,1,0,3,0,3,3,0,0,edgeCount
165,25,60,0.15,4,0,random,-1,3,3,3,0,4,3,0,3,3,0,2,edgeCount
164,25,51,0.15,4,0,random,-1,3,2,2,1,18,2,0,3,2,1,10,edgeCount
163,25,42,0.15,5,0,random,-1,2,2,2,0,0,2,0,2,2,0,0,edgeCount
162,25,44,0.15,2,0,random,-1,4,4,3,1,4,3,0,3,3,0,4,edgeCount
161,25,54,0.15,4,0,random,-1,3,3,2,1,4,2,0,3,2,1,2,edgeCount
160,25,33,0.15,1,0,random,-1,5,5,5,0,2,5,0,5,5,0,2,edgeCount
159,25,37,0.15,3,0,random,-1,3,3,3,0,0,3,0,3,3,0,0,edgeCount
158,25,38,0.15,2,0,random,-1,4,4,2,2,8,2,0,2,2,0,6,edgeCount
157,25,46,0.15,1,0,random,-1,3,6,3,0,10,3,0,3,6,0,10,edgeCount
156,25,51,0.15,2,0,random,-1,3,3,3,0,8,3,0,3,5,0,4,edgeCount
155,25,55,0.15,4,0,random,-1,4,5,2,2,12,2,0,3,2,1,6,edgeCount
154,25,34,0.15,3,0,random,-1,3,3,3,0,0,3,0,3,3,0,0,edgeCount
153,25,41,0.15,1,0,random,-1,4,4,4,0,2,4,0,4,4,0,2,edgeCount
152,25,43,0.15,1,0,random,-1,4,5,4,0,8,4,0,4,5,0,8,edgeCount
151,25,49,0.15,1,0,random,-1,3,3,3,0,0,3,0,3,3,0,0,edgeCount
150,25,42,0.15,2,0,random,-1,2,4,2,0,4,2,0,2,2,0,2,edgeCount
149,25,51,0.15,2,0,random,-1,3,3,3,0,8,3,0,3,3,0,6,edgeCount
148,25,48,0.15,3,0,random,-1,3,3,2,1,0,2,0,2,2,0,0,edgeCount
