rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
200,55,223,0.15,8,0,random,-1,3,2,2,1,48,2,0,3,2,1,12,edgeCount
199,55,238,0.15,5,0,random,-1,2,3,2,0,0,2,0,3,2,1,0,edgeCount
198,55,223,0.15,4,0,random,-1,3,5,3,0,56,3,0,3,3,0,14,edgeCount
197,55,205,0.15,9,0,random,-1,3,2,2,1,18,2,0,3,2,1,6,edgeCount
196,55,232,0.15,9,0,random,-1,3,4,3,0,0,3,0,3,3,0,0,edgeCount
195,55,229,0.15,6,0,random,-1,4,5,3,1,8,3,0,3,3,0,2,edgeCount
194,55,232,0.15,3,0,random,-1,2,3,2,0,12,2,0,3,2,1,4,edgeCount
193,55,223,0.15,8,0,random,-1,4,7,2,2,10,2,0,3,2,1,2,edgeCount
192,55,224,0.15,5,0,random,-1,4,3,2,2,16,2,0,3,2,1,4,edgeCount
191,55,212,0.15,6,0,random,-1,4,5,3,1,10,3,0,3,3,0,2,edgeCount
190,55,232,0.15,6,0,random,-1,3,5,2,1,0,2,0,3,2,1,0,edgeCount
189,55,238,0.15,1,0,random,-1,3,4,3,0,16,3,0,3,4,0,16,edgeCount
188,55,213,0.15,7,0,random,-1,3,2,2,1,16,2,0,3,2,1,4,edgeCount
187,55,225,0.15,2,0,random,-1,2,2,2,0,12,2,0,2,2,0,6,edgeCount
186,55,220,0.15,6,0,random,-1,4,3,2,2,0,2,0,3,2,1,0,edgeCount
185,55,218,0.15,7,0,random,-1,4,7,2,2,0,2,0,3,2,1,0,edgeCount
184,55,212,0.15,7,0,random,-1,3,2,2,1,14,2,0,2,2,0,4,edgeCount
183,55,229,0.15,8,0,random,-1,3,4,2,1,12,2,0,3,2,1,4,edgeCount
182,55,232,0.15,6,0,random,-1,4,3,3,1,0,3,0,3,3,0,0,edgeCount
181,55,232,0.15,6,0,random,-1,3,5,2,1,0,2,0,3,2,1,0,edgeCount
180,55,230,0.15,6,0,random,-1,3,5,2,1,68,2,0,3,2,1,16,edgeCount
179,55,226,0.15,9,0,random,-1,3,2,2,1,0,2,0,2,2,0,0,edgeCount
178,55,222,0.15,8,0,random,-1,3,3,2,1,4,2,0,3,2,1,2,edgeCount
177,55,214,0.15,4,0,random,-1,3,4,2,1,0,2,0,3,2,1,0,edgeCount
176,55,232,0.15,7,0,random,-1,3,4,2,1,10,2,0,3,2,1,2,edgeCount
175,55,241,0.15,10,0,random,-1,3,2,2,1,0,2,0,2,2,0,0,edgeCount
174,55,217,0.15,3,0,random,-1,3,4,3,0,0,3,0,3,3,0,0,edgeCount
173,55,224,0.15,9,0,random,-1,3,2,2,1,18,2,0,2,2,0,4,edgeCount
172,55,205,0.15,1,0,random,-1,4,4,4,0,8,4,0,4,4,0,8,edgeCount
171,55,204,0.15,5,0,random,-1,4,4,3,1,0,3,0,3,3,0,0,edgeCount
170,55,230,0.15,4,0,random,-1,3,3,2,1,0,2,0,3,2,1,0,edgeCount
169,55,213,0.15,6,0,random,-1,4,2,2,2,10,2,0,2,2,0,2,edgeCount
