rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
200,100,200,4,4,,clustered,0.5;-0.3,21,8,3,18,0,3,0,3,3,0,0,edgeCount
118,100,200,4,4,,clustered,0.5;-0.3,25,5,5,20,0,5,0,5,5,0,0,edgeCount
117,100,200,4,4,,clustered,0.5;-0.3,34,14,6,28,0,14,8,14,14,8,0,edgeCount
116,100,200,4,4,,clustered,0.5;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
115,100,200,4,4,,clustered,0.5;-0.3,6,23,5,1,0,18,13,18,18,13,0,edgeCount
114,100,200,4,4,,clustered,0.5;-0.3,14,8,6,8,0,28,22,28,28,22,0,edgeCount
113,100,200,4,4,,clustered,0.5;-0.3,6,7,6,0,0,16,10,16,16,10,0,edgeCount
112,100,200,4,4,,clustered,0.5;-0.3,50,62,7,43,0,-1,-8,-1,-1,-8,0,edgeCount
111,100,200,4,4,,clustered,0.5;-0.3,15,7,6,9,0,29,23,29,29,23,0,edgeCount
110,100,200,4,4,,clustered,0.5;-0.3,86,50,6,80,0,-1,-7,-1,-1,-7,0,edgeCount
109,100,200,4,4,,clustered,0.5;-0.3,21,3,3,18,0,3,0,3,3,0,0,edgeCount
108,100,200,4,4,,clustered,0.5;-0.3,6,15,6,0,0,16,10,16,16,10,0,edgeCount
107,100,200,4,4,,clustered,0.5;-0.3,24,24,6,18,0,6,0,24,24,18,0,edgeCount
106,100,200,4,4,,clustered,0.5;-0.3,6,13,5,1,0,14,9,14,14,9,0,edgeCount
105,100,200,4,4,,clustered,0.5;-0.3,5,8,5,0,0,15,10,15,15,10,0,edgeCount
104,100,200,4,4,,clustered,0.5;-0.3,27,12,3,24,0,3,0,3,3,0,0,edgeCount
103,100,200,4,4,,clustered,0.5;-0.3,22,17,4,18,0,4,0,4,4,0,0,edgeCount
102,100,200,4,4,,clustered,0.5;-0.3,4,17,4,0,0,8,4,8,8,4,0,edgeCount
101,100,200,4,4,,clustered,0.5;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
100,100,200,4,4,,clustered,0.5;-0.3,4,19,4,0,0,8,4,8,8,4,0,edgeCount
99,100,200,4,4,,clustered,0.5;-0.3,17,54,4,13,0,29,25,29,29,25,0,edgeCount
98,100,200,4,4,,clustered,0.5;-0.3,6,18,5,1,0,7,2,7,7,2,0,edgeCount
97,100,200,4,4,,clustered,0.5;-0.3,25,3,3,22,0,3,0,3,3,0,0,edgeCount
96,100,200,4,4,,clustered,0.5;-0.3,5,67,5,0,0,21,16,21,21,16,0,edgeCount
95,100,200,4,4,,clustered,0.5;-0.3,30,18,5,25,0,11,6,11,11,6,0,edgeCount
94,100,200,4,4,,clustered,0.5;-0.3,6,7,4,2,0,4,0,4,4,0,0,edgeCount
93,100,200,4,4,,clustered,0.5;-0.3,27,2,2,25,0,2,0,2,2,0,0,edgeCount
92,100,200,4,4,,clustered,0.5;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
91,100,200,4,4,,clustered,0.5;-0.3,57,5,5,52,0,13,8,13,13,8,0,edgeCount
90,100,200,4,4,,clustered,0.5;-0.3,5,7,4,1,0,10,6,10,10,6,0,edgeCount
89,100,200,4,4,,clustered,0.5;-0.3,21,35,5,16,0,5,0,13,13,8,0,edgeCount
88,100,200,4,4,,clustered,0.5;-0.3,17,11,7,10,0,27,20,27,27,20,0,edgeCount
87,100,200,4,4,,clustered,0.5;-0.3,6,11,6,0,0,18,12,18,18,12,0,edgeCount
86,100,200,4,4,,clustered,0.5;-0.3,12,4,4,8,0,10,6,4,4,0,0,edgeCount
85,100,200,4,4,,clustered,0.5;-0.3,6,10,4,2,0,18,14,18,18,14,0,edgeCount
84,100,200,4,4,,clustered,0.5;-0.3,19,5,5,14,0,11,6,5,5,0,0,edgeCount
83,100,200,4,4,,clustered,0.5;-0.3,23,19,3,20,0,3,0,3,3,0,0,edgeCount
82,100,200,4,4,,clustered,0.5;-0.3,6,28,6,0,0,24,18,24,24,18,0,edgeCount
81,100,200,4,4,,clustered,0.5;-0.3,55,35,5,50,0,13,8,13,5,8,0,edgeCount
80,100,200,4,4,,clustered,0.5;-0.3,27,5,5,22,0,5,0,5,5,0,0,edgeCount
79,100,200,4,4,,clustered,0.5;-0.3,23,27,5,18,0,13,8,5,5,0,0,edgeCount
78,100,200,4,4,,clustered,0.5;-0.3,24,8,4,20,0,4,0,10,10,6,0,edgeCount
77,100,200,4,4,,clustered,0.5;-0.3,63,33,5,58,0,5,0,5,5,0,0,edgeCount
76,100,200,4,4,,clustered,0.5;-0.3,6,19,6,0,0,16,10,16,16,10,0,edgeCount
75,100,200,4,4,,clustered,0.5;-0.3,7,7,6,1,0,19,13,19,19,13,0,edgeCount
74,100,200,4,4,,clustered,0.5;-0.3,15,21,6,9,0,31,25,31,31,25,0,edgeCount
73,100,200,4,4,,clustered,0.5;-0.3,5,2,2,3,0,13,11,2,2,0,0,edgeCount
72,100,200,4,4,,clustered,0.5;-0.3,17,29,7,10,0,33,26,33,33,26,0,edgeCount
71,100,200,4,4,,clustered,0.5;-0.3,22,25,4,18,0,4,0,4,4,0,0,edgeCount
70,100,200,4,4,,clustered,0.5;-0.3,17,17,2,15,0,2,0,2,2,0,0,edgeCount
69,100,200,4,4,,clustered,0.5;-0.3,12,6,5,7,0,11,6,11,11,6,0,edgeCount
68,100,200,4,4,,clustered,0.5;-0.3,24,27,4,20,0,4,0,4,4,0,0,edgeCount
67,100,200,4,4,,clustered,0.5;-0.3,17,26,2,15,0,2,0,2,2,0,0,edgeCount
66,100,200,4,4,,clustered,0.5;-0.3,22,13,6,16,0,14,8,22,30,16,0,edgeCount
65,100,200,4,4,,clustered,0.5;-0.3,14,19,5,9,0,24,19,24,24,19,0,edgeCount
64,100,200,4,4,,clustered,0.5;-0.3,5,34,2,3,0,2,0,2,2,0,0,edgeCount
63,100,200,4,4,,clustered,0.5;-0.3,13,20,5,8,0,25,20,25,25,20,0,edgeCount
62,100,200,4,4,,clustered,0.5;-0.3,5,6,4,1,0,13,9,13,13,9,0,edgeCount
61,100,200,4,4,,clustered,0.5;-0.3,14,15,5,9,0,7,2,7,7,2,0,edgeCount
60,100,200,4,4,,clustered,0.5;-0.3,47,39,5,42,0,7,2,7,7,2,0,edgeCount
59,100,200,4,4,,clustered,0.5;-0.3,7,14,4,3,0,4,0,4,4,0,0,edgeCount
58,100,200,4,4,,clustered,0.5;-0.3,21,3,3,18,0,3,0,3,3,0,0,edgeCount
57,100,200,4,4,,clustered,0.5;-0.3,15,6,4,11,0,10,6,10,10,6,0,edgeCount
56,100,200,4,4,,clustered,0.5;-0.3,5,21,5,0,0,5,0,13,13,8,0,edgeCount
55,100,200,4,4,,clustered,0.5;-0.3,41,39,5,36,0,11,6,11,11,6,0,edgeCount
54,100,200,4,4,,clustered,0.5;-0.3,19,3,3,16,0,3,0,3,3,0,0,edgeCount
53,100,200,4,4,,clustered,0.5;-0.3,47,27,6,41,0,-1,-7,-1,-1,-7,0,edgeCount
52,100,200,4,4,,clustered,0.5;-0.3,12,27,6,6,0,28,22,28,28,22,0,edgeCount
51,100,200,4,4,,clustered,0.5;-0.3,24,14,4,20,0,4,0,4,4,0,0,edgeCount
50,100,200,4,4,,clustered,0.5;-0.3,25,23,5,20,0,-1,-6,-1,-1,-6,0,edgeCount
49,100,200,4,4,,clustered,0.5;-0.3,6,24,4,2,0,18,14,18,18,14,0,edgeCount
48,100,200,4,4,,clustered,0.5;-0.3,6,18,5,1,0,20,15,20,20,15,0,edgeCount
47,100,200,4,4,,clustered,0.5;-0.3,5,61,5,0,0,15,10,15,15,10,0,edgeCount
46,100,200,4,4,,clustered,0.5;-0.3,23,3,3,20,0,3,0,3,3,0,0,edgeCount
45,100,200,4,4,,clustered,0.5;-0.3,9,11,4,5,0,17,13,17,17,13,0,edgeCount
44,100,200,4,4,,clustered,0.5;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
43,100,200,4,4,,clustered,0.5;-0.3,24,38,2,22,0,2,0,2,2,0,0,edgeCount
42,100,200,4,4,,clustered,0.5;-0.3,32,5,5,27,0,7,2,7,7,2,0,edgeCount
41,100,200,4,4,,clustered,0.5;-0.3,14,14,5,9,0,14,9,14,14,9,0,edgeCount
40,100,200,4,4,,clustered,0.5;-0.3,5,23,3,2,0,5,2,3,5,0,0,edgeCount
39,100,200,4,4,,clustered,0.5;-0.3,15,14,4,11,0,4,0,4,4,0,0,edgeCount
38,100,200,4,4,,clustered,0.5;-0.3,6,10,4,2,0,8,4,8,8,4,0,edgeCount
37,100,200,4,4,,clustered,0.5;-0.3,7,8,6,1,0,25,19,25,25,19,0,edgeCount
36,100,200,4,4,,clustered,0.5;-0.3,5,12,3,2,0,3,0,3,3,0,0,edgeCount
35,100,200,4,4,,clustered,0.5;-0.3,22,27,4,18,0,8,4,14,14,10,0,edgeCount
34,100,200,4,4,,clustered,0.5;-0.3,17,14,4,13,0,8,4,8,8,4,0,edgeCount
33,100,200,4,4,,clustered,0.5;-0.3,19,22,6,13,0,21,15,21,21,15,0,edgeCount
32,100,200,4,4,,clustered,0.5;-0.3,23,5,2,21,0,2,0,2,2,0,0,edgeCount
31,100,200,4,4,,clustered,0.5;-0.3,48,15,4,44,0,-1,-5,-1,-1,-5,0,edgeCount
30,100,200,4,4,,clustered,0.5;-0.3,7,9,5,2,0,9,4,9,9,4,0,edgeCount
29,100,200,4,4,,clustered,0.5;-0.3,5,4,4,1,0,4,0,4,4,0,0,edgeCount
28,100,200,4,4,,clustered,0.5;-0.3,5,12,5,0,0,15,10,15,15,10,0,edgeCount
27,100,200,4,4,,clustered,0.5;-0.3,5,14,5,0,0,15,10,7,7,2,0,edgeCount
26,100,200,4,4,,clustered,0.5;-0.3,26,22,4,22,0,4,0,4,4,0,0,edgeCount
25,100,200,4,4,,clustered,0.5;-0.3,20,6,4,16,0,-1,-5,-1,-1,-5,0,edgeCount
24,100,200,4,4,,clustered,0.5;-0.3,20,4,4,16,0,4,0,4,4,0,0,edgeCount
23,100,200,4,4,,clustered,0.5;-0.3,6,15,6,0,0,20,14,20,20,14,0,edgeCount
22,100,200,4,4,,clustered,0.5;-0.3,16,57,6,10,0,30,24,30,30,24,0,edgeCount
21,100,200,4,4,,clustered,0.5;-0.3,4,15,4,0,0,12,8,12,12,8,0,edgeCount
20,100,200,4,4,,clustered,0.5;-0.3,5,20,4,1,0,4,0,4,4,0,0,edgeCount
19,100,200,4,4,,clustered,0.5;-0.3,16,8,4,12,0,10,6,10,10,6,0,edgeCount
18,100,200,4,4,,clustered,0.5;-0.3,25,9,5,20,0,9,4,17,17,12,0,edgeCount
17,100,200,4,4,,clustered,0.5;-0.3,56,18,5,51,0,-1,-6,-1,-1,-6,0,edgeCount
16,100,200,4,4,,clustered,0.5;-0.3,26,17,4,22,0,4,0,4,4,0,0,edgeCount
15,100,200,4,4,,clustered,0.5;-0.3,22,36,2,20,0,2,0,2,2,0,0,edgeCount
14,100,200,4,4,,clustered,0.5;-0.3,5,9,5,0,0,11,6,11,11,6,0,edgeCount
13,100,200,4,4,,clustered,0.5;-0.3,4,14,4,0,0,8,4,8,8,4,0,edgeCount
12,100,200,4,4,,clustered,0.5;-0.3,22,12,4,18,0,4,0,4,4,0,0,edgeCount
11,100,200,4,4,,clustered,0.5;-0.3,6,21,5,1,0,11,6,11,11,6,0,edgeCount
10,100,200,4,4,,clustered,0.5;-0.3,16,36,6,10,0,18,12,18,18,12,0,edgeCount
9,100,200,4,4,,clustered,0.5;-0.3,27,11,5,22,0,5,0,5,5,0,0,edgeCount
8,100,200,4,4,,clustered,0.5;-0.3,15,11,5,10,0,11,6,19,19,14,0,edgeCount
7,100,200,4,4,,clustered,0.5;-0.3,5,41,5,0,0,15,10,15,15,10,0,edgeCount
6,100,200,4,4,,clustered,0.5;-0.3,5,11,5,0,0,9,4,9,9,4,0,edgeCount
5,100,200,4,4,,clustered,0.5;-0.3,57,47,5,52,0,-1,-6,-1,-1,-6,0,edgeCount
4,100,200,4,4,,clustered,0.5;-0.3,38,3,3,35,0,3,0,3,3,0,0,edgeCount
3,100,200,4,4,,clustered,0.5;-0.3,6,40,6,0,0,18,12,18,18,12,0,edgeCount
2,100,200,4,4,,clustered,0.5;-0.3,6,8,5,1,0,16,11,16,16,11,0,edgeCount
1,100,200,4,4,,clustered,0.5;-0.3,4,19,3,1,0,3,0,3,3,0,0,edgeCount
